ii	30	2	0	636840,638634,655979,587559,577269,591858,627619,564117,572249,538860,523666,557133,533681,546154,560425,524545,528120,532569,525287,535393,528737,519919,546439,531611,522848,554723,552862,523195,517038,522996,550984,540501,523811,523322,538910,523362,538113,530223,534353,526778,519106,531415,520438
ii	90	4	1	710275,675213,528400,519404,518033,527733,543110,547588,518481,550136,543380,564798,557570,527826,581517,585081,557337,522022,522726,574383,518560,536000,520962,638504,596670,614151,589800,563864,538968,553964,536505,528798,536728,523520,529105,549292,540638,560345,564711,527958,522655,524532,524662,538188,562936,526269,535231,539591
ii	90	4	2	656472,518802,563763,529391,564557,580079,549786,522942,527734,532170,547813,534142,579662,531194,554826,542322,575828,606617,542688,523776,523423,522034,533158,533321,536945,542317,546198,538654,576697,601673,616473,525020,527973,521957,524685,536442,530285,568937,524775,576356,519478,523270,529160,571577,524046,529819,535266,544514,538517,542348
ii	90	4	3	550101,566346,568990,527725,540058,528048,547069,539651,545198,526561,583985,533102,523811,534472,518126,564172,559917,550514,526572,581144,558747,525893,541686,558991,544586,528485,536844,539663,550426,528026,538626,538985,536799,537863,522917,551224,525225,521558,558052,545631,524078,519141,523356,532233,544077,535908,560558,610905,522479,527144,546619,540200,520135,555845,572992,523437,522442
ii	90	4	4	643972,678276,667020,659370,622608,676318,674086,725163,674828,580925,564889,565992,565559,531968,532299,548267,520287,520365,522543,526844,530788,524684,534444,543033,526981,590987,607223,519654,540931,542002,523826,542401,528525,524333,526735,539770,529283,528250,531400,584028,561275,531909,515191,582432,576463,522238,518633,524008,543642,527208
ii	90	4	5	704793,739038,651674,577797,522024,547165,571160,625555,592377,535555,546028,528674,548987,548142,549900,529050,539089,523536,518388,515095,532543,592637,521813,524300,520074,516318,522798,520655,781906,574780,821336,530133,582262,579694,562314,528028,618205,644455,639710,534618,657363,566204,546467,528287,519808,527210,523391,523408
ii	90	4	6	679443,715096,666678,537917,543344,529217,522048,555365,583884,532555,536568,530039,543088,518717,638895,566593,544462,523133,600900,556544,578805,564018,522396,549341,540141,549622,536085,526651,525292,531730,523325,539529,535272,523434,526380,539875,532448,551478,543360,529807,568187,574189,587528,533880,527720,557855,550822,524596,576373,537280,538601,530320,520201,522944,538829,518385
ii	90	4	7	706345,687426,716202,580863,561603,550191,541614,545866,549363,579194,619226,532681,571363,647133,654389,594300,527118,529766,522498,523452,539468,543788,538680,518235,548928,535031,537410,541716,535064,567417,528634,528052,535934,555142,529264,572318,532026,539536,524747,529898,535607,541030,538694,524535,526182,579169,548838,528776,559399,561486,568418,527002,516302,573607,519151
ii	90	4	8	813900,816531,687188,541520,517814,530625,528080,526193,550130,533462,524387,529357,539891,533094,527146,542273,523863,539415,519566,523596,525179,536540,521402,534797,536220,520231,535292,538832,534651,521746,518319,544051,554354,538652,543083,543484,524445,549917,528276,529313,560188,546220,550901,522857,538141,564288,576033,540131,529846,543701,522474,528469,528205,519812,543914,533305
ii	90	4	9	729077,765274,746130,545813,553771,544168,528712,547591,531975,545068,546722,551268,563898,545775,526548,525155,537384,540380,552124,550311,536494,538538,525058,534967,530222,526755,519025,533572,550587,530700,535474,562736,526718,523987,587392,538008,518016,549322,543708,518269,548584,546577,546694,524534,567325,588939,523719,523178,547421,521288,535037,534748,520247,527835,540026
ii	120	4	0	757014,733726,708488,733171,724644,604425,598990,539674,522480,536999,532248,526464,536843,523460,523044,550011,579869,584142,518438,519726,545848,519848,526970,518583,523291,548435,539068,538137,527669,524097,555362,528264,541223,527468,557489,568630,542442,523017,538793,531140,527220,521943,528473,533155,523890,536640,535798,524353,521326,515205,532339,551218,526466,528322,540825,559673,600341,607436,575046,523520
ii	120	4	1	684408,700942,544882,558013,550820,554243,533609,519389,550953,536625,546400,531282,542465,538532,544143,547811,539734,528310,555449,617718,533716,524154,585934,548558,587235,567847,577809,565470,534947,525501,543575,530513,549432,526347,526549,569739,609340,598878,554278,563522,533989,534073,526715,547860,561043,531301,523028,530209,544688,554904,536177,542600,538648,559421,567831,527468,528022,541555
ii	120	4	2	618665,646533,657317,680412,626250,564548,619693,606941,528676,559363,532301,544264,547473,527361,524044,536563,523240,548073,525925,524304,539600,557822,546822,535186,537783,524373,576080,572086,556289,536257,519350,541461,555623,568594,545047,534484,531739,558967,558754,525466,549135,570188,562017,522543,623852,665376,693536,636662,643305,587964,539731,543069,542751,523284,566148,577763,582649,530013
ii	120	4	3	620542,624067,640590,638744,555556,558640,523521,527615,526430,534802,524122,524337,531822,522395,520945,526543,536992,556462,533215,516102,534190,517953,525147,523284,519236,559758,524132,551580,545862,527491,541507,530312,519684,530498,543022,532156,526115,543837,540494,534565,524380,525024,528414,522928,524417,527944,542211,577821,528216,534748,535502,524460,524437,545464
ii	120	4	4	833467,760655,526274,554769,640923,524555,522745,532490,531076,557768,519108,589817,592794,589032,522693,523481,523063,531349,523787,524011,523595,525862,528215,523968,518089,520811,527674,543160,551545,527656,627838,535253,531150,564873,563020,554090,518057,564020,520594,542455,526993,524877,525478,543065,522906,523355,592684,550026,514886,526124,559823,519471
ii	120	4	5	753101,732429,712085,739471,827920,657563,661311,644459,633792,630194,552856,520657,563520,542012,531366,536242,590843,538164,536106,559458,592389,527132,539844,552344,540344,536955,565824,530630,536193,524948,538897,541071,554824,581779,614967,521714,531536,553837,535103,527667,520329,522858,531299,521329,532258,522780,554663,598043,523249,534211,518393,518255,527777,528393,523034
ii	120	4	6	704454,715674,519036,543429,548626,551707,554314,523675,556781,543384,519752,587421,551106,541415,538630,526458,539680,562549,526194,541062,565232,523586,527745,556937,526672,534556,540045,552777,565088,533471,539713,520308,532868,525639,520447,529815,529502,529867,614288,690454,634542,530562,539208,568967,568331,590030,523496,532281,520486,545426,586135,542142,537158,514777,515985,528588
ii	120	4	7	600184,652595,643927,616964,560180,558771,527071,522934,532988,533588,534904,543124,527926,532704,532866,557226,555773,604734,569762,539036,531527,535675,564840,552467,534459,534893,528239,546638,527889,552587,542432,563671,530015,571754,522238,524561,526915,564203,559329,523796,541149,535621,517378,527763,527316,619663,630009,536819,523781,561804,564364,541114,540540,538305,518496,521682,563352,527228
ii	120	4	8	632625,702991,653113,716480,619538,607603,527962,538867,526808,556233,529892,547175,519903,529543,539552,527002,556478,531504,542954,522807,522799,523947,522033,537611,532866,523751,544721,525005,521168,557065,535892,529145,537099,526964,529445,587300,533021,533727,531015,569279,542792,532226,524492,524970,518651,526848,517526,530001,526373,561929
ii	120	4	9	784169,788575,819979,762386,680299,709034,679079,712238,565879,547619,529209,523772,520584,539228,516008,563661,559341,587121,571048,570268,524999,521868,586667,556444,547571,527313,544768,547181,535719,521108,632045,646004,603134,533512,528085,544188,529414,534904,526970,553161,544729,544877,585829,546498,525211,522198,524194,543907,589266,554404,538507,563537,550811
ii	200	1	0	579902,532918,529857,537343,553911,530528,526734,524814,525532,526614,545891,542861,539071,525070,565841,549777,526540,524258,519564,519357,537595,519969,523909,520778,577333,527947,518919,549670,523123,519836,536220,541012,537856,514752,536751,529249,535255,536296,537778,520748,540366,548963,531105,519668,523633,520224,538616,519167,522994,519257
ii	200	1	1	714590,741476,668374,751603,630760,635011,541986,546967,546575,538169,518994,629266,536314,564441,533693,535636,548320,540416,539355,529340,606883,588046,578552,567807,585250,526111,533446,523177,522521,527686,534035,528691,518739,526395,519268,533889,531101,530930,532062,525608,521170,519273,526497,523385,543427,528866,524117
ii	200	1	2	623788,679666,632208,519641,519987,539092,539094,556058,532795,538579,538542,566645,574427,526040,537303,519156,527117,548034,528425,523659,527832,530559,522402,522413,537869,530828,552587,527898,548328,523965,520558,519738,523854,529823,532527,537270,523809,518363,535733,537632,522244,528118,529920,514774,520678,520806,519549
ii	200	1	3	620737,595247,609301,555974,534391,541708,564942,528438,527852,522660,551955,549164,532119,541493,524952,526069,541695,534816,531550,523480,518503,526041,548382,520994,522320,526102,534134,528732,543817,550873,526286,519013,535062,531647,527040,526346,535946,525814,528714,540338,619961,543923,529005,544225,536270,524625,524769,514295,513974,520809,522588,559138
ii	200	1	4	591825,597396,636274,542601,608450,617319,545301,588119,540081,524133,523876,550438,555107,538298,542101,563889,542131,537771,522879,563403,545511,523476,533786,527737,523065,539200,529412,532345,522948,531006,519734,527295,532668,526482,537486,529867,545334,537926,527948,520996,550759,535626,526662,517785,535059,520618,519339,535495,523556,520886,551566,522068
ii	200	1	5	738966,732474,784062,566975,527230,618606,618051,613632,546044,594946,570607,568459,578727,584765,538132,611559,578475,599643,529643,542118,521862,676271,532358,532817,535005,525603,660223,588908,593865,534400,941883,916645,881788,529296,519383,519062,548906,526788,519604,520599,526880,536721,529479,523172,542665,543069,621092,527625,633574
ii	200	1	6	692263,679924,651559,615253,579350,557787,571640,530175,523622,550633,526552,528549,519531,519544,519316,519883,523514,524523,543277,559258,556785,520583,549896,523203,519657,518623,539298,534462,550148,531341,521179,534241,526843,524521,518289,521513,519254,532027,524641,550375,527293,518742,574793,519729,519643,530296,524969,559217,524067,522618
ii	200	1	7	711562,714983,748106,666732,612365,589574,587701,601313,613777,609925,578878,576878,601243,583175,592551,535826,521784,523012,535613,540243,519551,535570,523025,517994,526222,553658,530227,523846,523985,531418,524551,519546,564295,522610,558920,520700,525207,524951,541160,521032,557515,542397,538306,558537,523151,518533,523871,523795,545716,522402,524237,520370,522460
ii	200	1	8	715232,697106,660074,536149,523597,543580,546072,544846,576008,523652,523258,588108,572117,543356,517990,524802,535807,541591,525032,558811,529439,543977,520224,523837,541113,544637,522438,535729,527521,532042,524317,534946,536236,523685,539346,532013,543931,528902,566259,561608,558018,540673,537614,528673,528492,532812,537548,530683,523729,531167,520554,531067,524094,518680,536582,538622,561747,523780
ii	200	1	9	697701,734066,745361,568416,527249,532519,522411,520781,546995,523251,531342,540262,550600,526894,538877,530348,541525,526253,533657,523100,560226,531289,556255,521540,534300,524321,547613,541260,516712,538960,526296,530224,538945,586403,527411,536537,522877,531412,520940,530265,522021,525838,530439
ii	100	2	0	625241,629895,632422,523425,531879,521300,519917,524857,527245,559237,531275,523740,536963,523021,542987,547295,526503,527853,527677,531055,565286,531594,526457,570000,518238,542496,522897,525422,561728,534386,540357,540862,543732,531463,554363,523322,520853,526401,519645,540683,531258,533300,533901,533609,523687,568920,538103,592516,594460,532653,529164,524312,523945,534860,535664,523601
ii	100	2	1	738576,769827,751789,540578,526785,530677,532017,517512,535331,518871,531747,543644,551255,523947,520930,533968,515935,532014,531817,519636,533405,582058,526717,519259,528945,534545,523127,545512,523350,560817,521069,547805,521770,523607,527313,519222,547177,535389,531654,518773,539467,538653,568222,522359,548673,549037,576003,522451,523711,518209,521208,520353,534103,531689,522943,528965,519667,527582
ii	100	2	2	618586,644492,528182,527711,582327,606497,620557,530542,548701,528262,529779,537816,549003,552039,543581,529745,519148,537226,515195,533251,529970,528928,537392,537454,542678,575550,538212,554781,521729,544433,526498,541827,532476,529015,574249,581496,528698,528374,663017,647704,656836,607145,623093,527785,521182,523873,564053,590954,516846,524091,522870,528757,531122,518930
ii	100	2	3	703355,709115,626841,561132,553236,529937,545153,527985,523587,570013,520689,536421,537930,554633,533986,517129,553124,526523,521851,536395,539140,618478,610526,533523,525275,527468,515464,527400,540512,525097,516301,530041,539984,533286,543873,549983,525293,523994,523413,518720,528781,525824,533324,560744,523995,540650,521388,528393,531657,525110,522070,523495,518977,517864,517202,541628
ii	100	2	4	682321,696177,684039,694797,726127,647648,682513,648396,523863,529185,546601,555295,539026,528309,529565,517804,534717,552396,519154,523532,519204,538415,520164,523938,523028,527279,527612,525487,542884,521775,531427,519609,522357,535588,518274,529362,518146,521726,520205,536565,522021,543368,541527,569582,527545,548330,563550,555292,581326,522895,539049,535728
ii	100	2	5	646254,623024,618821,532578,547683,546470,532052,540266,570415,518562,523630,535893,527959,526611,527918,523358,519476,519375,515926,519362,560924,536214,543536,528725,541451,529290,527072,520013,525856,519826,523419,534256,537779,532432,555645,545112,541831,530660,527596,539413,523350,593719,524829,588814,528258,531263,536973,540794,522604,537064,522669,528609
ii	100	2	6	693547,708333,640072,615808,536246,534373,561832,537970,691258,644677,660500,587846,705555,595694,547213,578162,519585,535879,559937,542123,548176,540487,535843,542853,545314,534903,537948,526392,542774,553620,538184,528342,526917,527158,566375,526789,524565,534571,527681,532096,524872,530351,524432,531077,563939,543041,531349,587148,557627,522612,527233,542116,519585,520091
ii	100	2	7	753061,719202,728502,688269,752107,723120,708476,669370,782195,577161,628863,649764,667665,674650,523705,536996,528040,553773,538294,523097,569365,520001,518917,526468,526772,529985,519758,543157,517988,523778,519747,524353,525764,532659,520018,518892,524529,553401,519908,534393,519627,523417,524459,537604,536159,540655,523825,523575
ii	100	2	8	593158,614149,571971,556228,527716,519332,533080,523861,519806,530301,525329,562215,541780,526403,524523,533997,601372,632336,527321,548996,527624,581870,607186,637979,536638,519420,520019,527162,537954,526557,520943,525698,528606,540717,531600,529796,524632,556663,556529,526469,524608,530851,534576,537744,538792,530730,560884,546029,542687,528766,541095,571082,527442,541301,518745,523006,520037,530818
ii	100	2	9	712677,672972,724400,756152,535137,555170,524693,547689,531068,574379,533079,527065,533699,550758,552373,527277,533411,531590,570421,581185,518883,546868,535451,528486,522532,531664,543571,525127,543605,537977,527005,527142,562194,568212,599942,534435,526469,524051,524167,535081,550610,520750,532200,529277,531237,522233,519984,533703,538248,536909,533055,526521,516868,535795,523911,519359,539824
ii	67	3	0	546006,552348,539782,532394,544056,520412,526779,530938,556074,548516,525779,546215,529550,536366,546799,555813,535212,521643,548010,525930,533094,526921,524235,522182,557618,531696,552976,562658,592308,542650,536989,539928,529844,549477,532126,557756,527709,525369,522170,520205,534102,531250,539060,537949,539541,525175,521091,527087
ii	67	3	1	749932,817094,839249,575586,572372,523047,593621,620628,518925,526127,531036,519415,576160,552368,524784,532765,564056,544754,602996,588395,541662,519999,519670,519462,529883,518419,522508,514476,547812,521486,527662,535675,521516,524157,521861,532722,543629,571921,523381,535001,538446,554082,515225,639720,529472,520065,524035,517846
ii	67	3	2	668191,683839,677031,677343,631295,626775,638009,629836,654971,616069,542195,528414,529045,526416,523778,637105,621616,570032,546350,533932,543311,531135,521059,639698,559473,573737,559734,538982,560133,564622,599985,520423,548727,591848,577300,543260,529307,521966,528906,519640,533732,556568,594201,577320,524831,547927,576710,594233,590962,557234,523047,604890,575172,525488,531351,538843,522841,520472,524488,523528,519403
ii	67	3	3	649503,655064,549759,523295,518854,524793,527599,525991,525514,539744,522772,587011,531882,527378,523720,542712,548359,523892,534816,523079,522913,519984,520131,520083,527301,535401,565118,535880,532582,566318,554622,514794,568495,574366,576707,527129,614694,530905,537892,535123,532683,530405,526119,523678,544674,527647,520913,524150,543208,524276,535307
ii	67	3	4	679724,686848,664556,566693,567454,598509,594008,522796,643816,612239,617476,587362,518951,534241,553541,519399,599379,575071,526305,563401,565976,545067,518048,533488,534482,537810,529328,523318,542768,526302,535911,528147,531288,527837,527365,540602,525084,558626,539334,544226,524792,520006,526164,520110,542012,885075,772093,522700,543623,520971,548233,552030,523224,526437
ii	67	3	5	637755,656586,635922,593463,573381,537852,530667,535965,543929,525569,519517,524844,546006,539567,526648,543516,565330,530842,519850,551207,524190,526448,528099,527340,541688,526439,519660,522677,522774,546769,523878,528714,529951,523264,534895,527818,526886,534838,549377,546668,577353,519768,543167,544929,526755,527708,522554,527537,519974,523122,525403,523602,519570,527190
ii	67	3	6	681981,713255,658876,768359,679915,681806,650715,561342,576180,595556,519912,535100,532749,560204,526459,548078,550403,527330,530954,527715,561486,532503,523475,547092,547379,567984,579288,529231,560076,559489,556183,581954,536303,542180,544758,530393,528737,523568,530350,567878,639157,543567,530491,572191,560696,530497,543822,522294,530955,535948,530871,528967,538455,523955
ii	67	3	7	547209,667417,663429,688573,527068,566634,568808,531533,538608,521253,517206,530834,526409,526003,522123,531552,580908,587197,578064,543047,612693,530391,723477,626148,605165,596635,531749,570877,565327,520022,524131,536213,526032,526385,526297,573728,557530,526505,673196,595912,532774,548600,544943,554830,563353,524043,519696,533004,559138,522690,527371
ii	67	3	8	569659,577166,519103,525113,526973,537415,554688,558351,537947,525758,525541,537719,532436,564458,546535,527958,570345,539719,579622,517948,526960,563825,546389,608454,539178,551001,551937,584558,523253,535064,597130,534708,529297,545963,592517,533610,599618,521819,520920,535343,541927,522855,525789,756118,783946,711347,591281,566896,535015,538337,523414,548558,519151
ii	67	3	9	698136,748968,755003,727724,591218,605456,553425,553313,532103,549488,530869,527069,518345,523657,532594,519970,527281,525100,566679,515378,523727,572754,531805,551957,526299,524116,519499,520553,559432,532819,534829,518587,523104,526699,518523,527525,526296,524109,531635,541837,532334,558253,534312,535651,565220,522907,534422,525366,556088,579788,541960,522941
ii	50	4	0	561297,583601,526437,548146,565406,545934,548140,544244,518629,546171,545389,532064,549746,527800,524078,533541,550975,549122,529233,526538,545103,535916,522313,528050,555003,522870,551166,521862,524046,537332,524667,522273,522797,523527,557299,516973,543679,523548,519544,522424,520351,522511,531135,560241,523058,731854,530705,530652,536571,526313,528236,521945,531012,529672,627669,570792
ii	50	4	1	848069,859236,873957,835389,647775,635841,603886,676821,738963,795537,778199,541658,567804,546416,532661,588682,547755,579269,607209,537905,548913,560061,523529,534698,525532,544318,535551,535046,543488,520146,528370,520528,527954,547319,525144,523137,523175,520144,528895,526516,528603,525447,542099,574050,523444,526879,523383,515742,526579,531021,555243,545999,519960,519840,526522
ii	50	4	2	842710,844923,676865,599074,590907,616839,653181,665249,630228,596606,578193,625185,597959,586940,576236,535206,556559,601520,618989,646068,543360,534764,534716,523349,532088,522312,550031,556931,524482,526314,580695,539937,542927,521914,722335,615036,537145,566949,561855,535390,539344,547348,554317,581366,532037,525859,523822,567427,524438,571122,528403,535653,543142,522720,522336,523331,529190
ii	50	4	3	766156,788263,795577,746867,765862,679404,699727,714643,610341,635993,629981,629474,561665,531464,517875,533820,529384,530021,571363,526979,527767,534675,571719,553585,527659,522332,543917,547154,560610,561110,546227,515124,548190,534797,552393,540997,521763,535720,522706,526853,555085,556188,540349,598143,547793,533249,539536,544244,523178,521756,514833,523257,519615
ii	50	4	4	706505,722521,720028,705848,551847,527000,523290,532942,531478,580624,579285,541859,522478,529548,569405,531551,520540,534612,525507,551772,540098,533988,527732,543062,525223,539604,527776,558103,554000,560767,532411,523909,534398,540660,524141,529131,522778,534104,529604,523685,537437,549552,539166,536829,522723,561501,574183,590901,581913,544186,533933,584216,528850,590025,522596,569846
ii	50	4	5	623424,627679,614239,629794,582706,575965,573366,520965,528551,526975,553269,526908,522966,558272,568114,546001,570363,570883,522645,520085,527903,531672,547254,532281,548370,553490,541158,545262,522633,538551,532908,523544,528362,534026,529990,544244,537707,528988,542682,540673,526264,530834,560218,578437,560502,586891,539027,557000,535103,554778,527863,519515,576833
ii	50	4	6	605111,659441,672013,539552,530356,527633,530537,543279,526133,522558,540913,589968,524250,519990,521981,536573,523240,527695,550445,526356,522508,517278,520694,522551,522225,531370,538269,524188,537063,522328,545173,553242,541219,534922,544491,562186,553357,534650,536232,528889,524324,532898,538407,530520,528515,526842,522344,527626,558295,522850,520662,519756,524048
ii	50	4	7	677247,693024,596719,522398,534104,523544,526656,527984,530874,524401,545425,533686,534531,522960,545851,546962,524648,519500,531291,527535,555373,529436,552486,532177,527787,531214,546057,521545,522749,534861,534494,536881,520699,529899,540884,526514,547145,543374,536890,528275,567165,578023,552018,537110,545735,631731,567196,607492,526272,524866,526940,541865,547622,548317,544269,527977,536956,532265,524352,540283,521702
ii	50	4	8	651172,530901,538480,616835,586095,551585,534721,536236,546027,552680,525385,538200,538941,519920,536823,535826,531626,539162,536353,529842,535946,529532,521475,534992,536002,525541,561176,553806,559365,524428,546840,526834,552050,599064,591314,544684,528589,522405,531900,534854,535870,525438,545215,540294,524070,525991,524426,530526,537223
ii	50	4	9	779229,715551,606317,515122,544095,533224,739800,664151,523378,532993,547876,552588,538341,526503,532498,526955,531606,529214,542327,519740,557809,519182,535319,524236,519597,522142,528629,539945,533161,600687,647323,668884,539814,522227,543276,554329,533615,529873,524274,556902,556084,541609,519196,583637,549796,543725,574913,531255,531426,536325,546631,532730,564014
